	TR	answer	answer_dictionary	aperture_stim_sd	bar_orientation	bg_psychometric_curve_interval	bg_psychometric_curve_nr_steps_oneside	bg_trial_stimulus_value	blobstim_bg_ecc_max	blobstim_bg_ecc_min	blobstim_bg_nr_blobrows_per_ring	blobstim_bg_nr_rings	blobstim_bg_opacity	blobstim_bg_spacing_factor	blobstim_fix_ecc_min	blobstim_fix_nr_blobrows_per_ring	blobstim_fix_nr_ring	blobstim_fix_opacity	blobstim_fix_spacing_factor	fix_psychometric_curve_interval	fix_psychometric_curve_nr_steps_oneside	fix_time	fix_trial_stimulus_value	in_scanner	pixstim_bg_amplitude_exponent	pixstim_bg_aperture_fraction	pixstim_bg_noise_n_textures	pixstim_bg_opacity	pixstim_bg_tex_size	pixstim_fix_amplitude_exponent	pixstim_fix_aperture_fraction	pixstim_fix_noise_n_textures	pixstim_fix_opacity	pixstim_fix_tex_size	pos_in_bar_trajectory	post_fix_time	prf_checker_bar_width	prf_checker_cycles_in_bar	prf_checker_flicker_frequency	prf_checker_tex_nr_pix	prf_stim_barpass_duration	prf_stim_blank_duration	prf_stim_sequence_angles	size_fixation_deg	stim_time	which_stimulus_type
130	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	0.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
131	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.12	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	1.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
132	1.5	0	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	2.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
133	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	3.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
134	1.5	0	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	4.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
135	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	5.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
136	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	6.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
137	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	7.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
138	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	8.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
139	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	9.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
140	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	10.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
141	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	11.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
142	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.15	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	12.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
143	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	13.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
144	1.5	0	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	14.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
145	1.5	0	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	15.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
146	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	16.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
147	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	17.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
148	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	18.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
149	1.5	1	{u'j': 1, u'f': 0}	0.1225	45.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	19.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
150	1.5	1	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	0.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
151	1.5	0	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	1.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
152	1.5	0	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	2.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
153	1.5	0	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.12	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	3.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
154	1.5	0	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	4.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
155	1.5	1	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	5.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
156	1.5	1	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	-0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	6.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
157	1.5	0	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.12	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.15	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	7.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
158	1.5	0	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	8.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
159	1.5	1	{u'j': 1, u'f': 0}	0.1225	-1.0	0.18	6	-0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	9.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
160	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	0.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
161	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	1.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
162	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	2.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
163	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	3.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
164	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	4.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
165	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	5.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
166	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	6.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
167	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	7.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
168	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	8.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
169	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	9.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
170	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	10.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
171	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	11.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
172	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	12.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
173	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	13.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
174	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	14.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
175	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	15.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
176	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	16.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
177	1.5	0	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	17.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
178	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	-0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	18.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
179	1.5	1	{u'j': 1, u'f': 0}	0.1225	270.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	19.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
180	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	0.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
181	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	1.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
182	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	2.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
183	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	3.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
184	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	4.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
185	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.15	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	5.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
186	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.18	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.12	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	6.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
187	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.06	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	7.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
188	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	8.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
189	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.03	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	9.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
190	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	10.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
191	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	11.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
192	1.5	0	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.09	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.06	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	12.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
193	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.12	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.18	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	13.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
194	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	0.03	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	-0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	14.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
195	1.5	1	{u'j': 1, u'f': 0}	0.1225	135.0	0.18	6	-0.15	15	0.1	12	1	0.125	0.8	0.05	2	1	0.3	0.9	0.18	6	0.25	0.09	0	1.5	0.99	16	0.05	1024	1.5	0.2	16	0.45	64	15.0	0.7	0.125	2	2	512	20	10	[-1, 0, 225, -1, 90, 135, -1, 180, 45, -1, 270, 135, -1]	0.4	0.5	1
